district_id,district_name,number_of_crime,crime_cleared,avg_crime,level,score,method,month_num,year
350925,Jelbuk,2,1,0,low,99,kmeans,8,2023
350925,Jelbuk,1,1,0,low,100,kmeans,9,2023
350925,Jelbuk,1,3,0,low,100,kmeans,10,2023
350925,Jelbuk,2,2,0,low,99,kmeans,11,2023
350925,Jelbuk,0,0,0,low,100,kmeans,12,2023
350925,Jelbuk,0,0,0,low,100,kmeans,1,2024
350925,Jelbuk,0,0,0,low,100,kmeans,2,2024
350925,Jelbuk,2,1,0,low,99,kmeans,3,2024
350925,Jelbuk,1,1,0,low,100,kmeans,4,2024
350925,Jelbuk,1,1,0,low,100,kmeans,5,2024
350925,Jelbuk,1,1,0,low,100,kmeans,6,2024
350925,Jelbuk,2,1,0,low,99,kmeans,7,2024
350925,Jelbuk,3,1,0,low,98,kmeans,8,2024
350925,Jelbuk,1,0,0,low,100,kmeans,9,2024
350925,Jelbuk,2,0,0,low,99,kmeans,10,2024
350925,Jelbuk,0,0,0,low,100,kmeans,11,2024
350925,Jelbuk,0,0,0,low,100,kmeans,12,2024
350926,Mayang,0,0,0,low,100,kmeans,1,2020
350926,Mayang,1,0,0,low,100,kmeans,2,2020
350926,Mayang,1,1,0,low,100,kmeans,3,2020
350926,Mayang,0,0,0,low,100,kmeans,4,2020
350926,Mayang,2,2,0,low,99,kmeans,5,2020
350926,Mayang,1,1,0,low,100,kmeans,6,2020
350926,Mayang,2,1,0,low,99,kmeans,7,2020
350926,Mayang,1,1,0,low,100,kmeans,8,2020
350926,Mayang,1,0,0,low,100,kmeans,9,2020
350926,Mayang,1,0,0,low,100,kmeans,10,2020
350926,Mayang,0,0,0,low,100,kmeans,11,2020
350926,Mayang,1,0,0,low,100,kmeans,12,2020
350926,Mayang,1,0,0,low,100,kmeans,1,2021
350926,Mayang,4,2,0,low,97,kmeans,2,2021
350926,Mayang,6,4,0,low,95,kmeans,3,2021
350926,Mayang,2,0,0,low,99,kmeans,4,2021
350926,Mayang,1,1,0,low,100,kmeans,5,2021
350926,Mayang,2,1,0,low,99,kmeans,6,2021
350926,Mayang,2,1,0,low,99,kmeans,7,2021
350926,Mayang,3,2,0,low,98,kmeans,8,2021
350926,Mayang,3,1,0,low,98,kmeans,9,2021
350926,Mayang,1,1,0,low,100,kmeans,10,2021
350926,Mayang,4,2,0,low,97,kmeans,11,2021
350926,Mayang,6,4,0,low,95,kmeans,12,2021
350926,Mayang,4,4,0,low,97,kmeans,1,2022
350926,Mayang,1,0,0,low,100,kmeans,2,2022
350926,Mayang,5,5,0,low,96,kmeans,3,2022
350926,Mayang,3,3,0,low,98,kmeans,4,2022
350926,Mayang,2,2,0,low,99,kmeans,5,2022
350926,Mayang,1,1,0,low,100,kmeans,6,2022
350926,Mayang,0,0,0,low,100,kmeans,7,2022
350926,Mayang,0,0,0,low,100,kmeans,8,2022
350926,Mayang,1,1,0,low,100,kmeans,9,2022
350926,Mayang,1,1,0,low,100,kmeans,10,2022
350926,Mayang,2,2,0,low,99,kmeans,11,2022
350926,Mayang,0,0,0,low,100,kmeans,12,2022
350926,Mayang,0,0,0,low,100,kmeans,1,2023
350926,Mayang,2,2,0,low,99,kmeans,2,2023
350926,Mayang,2,1,0,low,99,kmeans,3,2023
350926,Mayang,1,0,0,low,100,kmeans,4,2023
350926,Mayang,2,0,0,low,99,kmeans,5,2023
350926,Mayang,0,0,0,low,100,kmeans,6,2023
350926,Mayang,0,0,0,low,100,kmeans,7,2023
350926,Mayang,1,1,0,low,100,kmeans,8,2023
350926,Mayang,3,3,0,low,98,kmeans,9,2023
350926,Mayang,1,0,0,low,100,kmeans,10,2023
350926,Mayang,0,0,0,low,100,kmeans,11,2023
350926,Mayang,1,0,0,low,100,kmeans,12,2023
350926,Mayang,0,0,0,low,100,kmeans,1,2024
350926,Mayang,0,0,0,low,100,kmeans,2,2024
350926,Mayang,0,0,0,low,100,kmeans,3,2024
350926,Mayang,2,2,0,low,99,kmeans,4,2024
350926,Mayang,1,1,0,low,100,kmeans,5,2024
350926,Mayang,0,0,0,low,100,kmeans,6,2024
350926,Mayang,1,1,0,low,100,kmeans,7,2024
350926,Mayang,1,1,0,low,100,kmeans,8,2024
350926,Mayang,2,1,0,low,99,kmeans,9,2024
350926,Mayang,3,3,0,low,98,kmeans,10,2024
350926,Mayang,0,0,0,low,100,kmeans,11,2024
350926,Mayang,0,0,0,low,100,kmeans,12,2024
350927,Kalisat,2,2,0,high,99,kmeans,1,2020
350927,Kalisat,3,2,0,high,98,kmeans,2,2020
350927,Kalisat,4,3,0,high,97,kmeans,3,2020
350927,Kalisat,8,4,0,high,93,kmeans,4,2020
350927,Kalisat,7,3,0,high,94,kmeans,5,2020
350927,Kalisat,5,1,0,high,96,kmeans,6,2020
350927,Kalisat,12,4,0,high,89,kmeans,7,2020
350927,Kalisat,14,9,0,high,88,kmeans,8,2020
350927,Kalisat,14,11,0,high,88,kmeans,9,2020
350927,Kalisat,6,3,0,high,95,kmeans,10,2020
350927,Kalisat,7,4,0,high,94,kmeans,11,2020
350927,Kalisat,2,1,0,high,99,kmeans,12,2020
350927,Kalisat,4,1,0,high,97,kmeans,1,2021
350927,Kalisat,7,4,0,high,94,kmeans,2,2021
350927,Kalisat,6,4,0,high,95,kmeans,3,2021
350927,Kalisat,13,9,0,high,89,kmeans,4,2021
350927,Kalisat,5,3,0,high,96,kmeans,5,2021
350927,Kalisat,8,4,0,high,93,kmeans,6,2021
350927,Kalisat,8,4,0,high,93,kmeans,7,2021
350927,Kalisat,11,8,0,high,90,kmeans,8,2021
350927,Kalisat,9,6,0,high,92,kmeans,9,2021
350927,Kalisat,6,4,0,high,95,kmeans,10,2021
350927,Kalisat,12,5,0,high,89,kmeans,11,2021
350927,Kalisat,6,6,0,high,95,kmeans,12,2021
350927,Kalisat,0,0,0,low,100,kmeans,1,2022
350927,Kalisat,9,5,0,high,92,kmeans,2,2022
350927,Kalisat,10,5,0,high,91,kmeans,3,2022
350927,Kalisat,6,4,0,high,95,kmeans,4,2022
350927,Kalisat,10,6,0,high,91,kmeans,5,2022
350927,Kalisat,5,2,0,high,96,kmeans,6,2022
350927,Kalisat,3,1,0,high,98,kmeans,7,2022
350927,Kalisat,4,1,0,high,97,kmeans,8,2022
350927,Kalisat,4,2,0,high,97,kmeans,9,2022
350927,Kalisat,7,5,0,high,94,kmeans,10,2022
350927,Kalisat,7,4,0,high,94,kmeans,11,2022
350927,Kalisat,3,1,0,high,98,kmeans,12,2022
350927,Kalisat,1,0,0,low,100,kmeans,1,2023
350927,Kalisat,2,2,0,low,99,kmeans,2,2023
350927,Kalisat,0,0,0,low,100,kmeans,3,2023
350927,Kalisat,1,1,0,low,100,kmeans,4,2023
350927,Kalisat,2,2,0,low,99,kmeans,5,2023
350927,Kalisat,2,2,0,low,99,kmeans,6,2023
350927,Kalisat,2,2,0,low,99,kmeans,7,2023
350927,Kalisat,1,1,0,low,100,kmeans,8,2023
350927,Kalisat,1,1,0,low,100,kmeans,9,2023
350927,Kalisat,0,0,0,low,100,kmeans,10,2023
350927,Kalisat,1,1,0,low,100,kmeans,11,2023
350927,Kalisat,0,0,0,low,100,kmeans,12,2023
350927,Kalisat,2,2,0,low,99,kmeans,1,2024
350927,Kalisat,0,0,0,low,100,kmeans,2,2024
350927,Kalisat,0,0,0,low,100,kmeans,3,2024
350927,Kalisat,0,0,0,low,100,kmeans,4,2024
350927,Kalisat,1,1,0,low,100,kmeans,5,2024
350927,Kalisat,1,1,0,low,100,kmeans,6,2024
350927,Kalisat,1,1,0,low,100,kmeans,7,2024
350927,Kalisat,1,1,0,low,100,kmeans,8,2024
350927,Kalisat,0,0,0,low,100,kmeans,9,2024
350927,Kalisat,4,4,0,low,97,kmeans,10,2024
350927,Kalisat,0,0,0,low,100,kmeans,11,2024
350927,Kalisat,0,0,0,low,100,kmeans,12,2024
350928,Ledokombo,1,1,0,low,100,kmeans,1,2020
350928,Ledokombo,2,1,0,low,99,kmeans,2,2020
350928,Ledokombo,2,2,0,low,99,kmeans,3,2020
350928,Ledokombo,1,0,0,low,100,kmeans,4,2020
350928,Ledokombo,1,0,0,low,100,kmeans,5,2020
350928,Ledokombo,0,0,0,low,100,kmeans,6,2020
350928,Ledokombo,2,1,0,low,99,kmeans,7,2020
350928,Ledokombo,2,1,0,low,99,kmeans,8,2020
350928,Ledokombo,5,2,0,low,96,kmeans,9,2020
350928,Ledokombo,3,2,0,low,98,kmeans,10,2020
350928,Ledokombo,2,1,0,low,99,kmeans,11,2020
350928,Ledokombo,1,1,0,low,100,kmeans,12,2020
350928,Ledokombo,5,1,0,low,96,kmeans,1,2021
350928,Ledokombo,4,4,0,low,97,kmeans,2,2021
350928,Ledokombo,2,1,0,low,99,kmeans,3,2021
350928,Ledokombo,5,2,0,low,96,kmeans,4,2021
350928,Ledokombo,9,9,0,low,92,kmeans,5,2021
350928,Ledokombo,6,3,0,low,95,kmeans,6,2021
350928,Ledokombo,1,1,0,low,100,kmeans,7,2021
350928,Ledokombo,3,3,0,low,98,kmeans,8,2021
350928,Ledokombo,1,1,0,low,100,kmeans,9,2021
350928,Ledokombo,2,2,0,low,99,kmeans,10,2021
350928,Ledokombo,4,4,0,low,97,kmeans,11,2021
350928,Ledokombo,3,3,0,low,98,kmeans,12,2021
350928,Ledokombo,5,3,0,low,96,kmeans,1,2022
350928,Ledokombo,2,0,0,low,99,kmeans,2,2022
350928,Ledokombo,0,0,0,low,100,kmeans,3,2022
350928,Ledokombo,2,2,0,low,99,kmeans,4,2022
350928,Ledokombo,0,0,0,low,100,kmeans,5,2022
350928,Ledokombo,2,2,0,low,99,kmeans,6,2022
350928,Ledokombo,0,0,0,low,100,kmeans,7,2022
350928,Ledokombo,2,2,0,low,99,kmeans,8,2022
350928,Ledokombo,0,0,0,low,100,kmeans,9,2022
350928,Ledokombo,1,1,0,low,100,kmeans,10,2022
350928,Ledokombo,1,1,0,low,100,kmeans,11,2022
350928,Ledokombo,2,1,0,low,99,kmeans,12,2022
350928,Ledokombo,2,2,0,low,99,kmeans,1,2023
350928,Ledokombo,2,2,0,low,99,kmeans,2,2023
350928,Ledokombo,1,1,0,low,100,kmeans,3,2023
350928,Ledokombo,0,0,0,low,100,kmeans,4,2023
350928,Ledokombo,1,1,0,low,100,kmeans,5,2023
350928,Ledokombo,0,0,0,low,100,kmeans,6,2023
350928,Ledokombo,2,2,0,low,99,kmeans,7,2023
350928,Ledokombo,1,1,0,low,100,kmeans,8,2023
350928,Ledokombo,0,0,0,low,100,kmeans,9,2023
350928,Ledokombo,1,1,0,low,100,kmeans,10,2023
350928,Ledokombo,1,1,0,low,100,kmeans,11,2023
350928,Ledokombo,2,2,0,low,99,kmeans,12,2023
350928,Ledokombo,0,0,0,low,100,kmeans,1,2024
350928,Ledokombo,0,0,0,low,100,kmeans,2,2024
350928,Ledokombo,1,1,0,low,100,kmeans,3,2024
350928,Ledokombo,0,0,0,low,100,kmeans,4,2024
350928,Ledokombo,0,0,0,low,100,kmeans,5,2024
350928,Ledokombo,1,1,0,low,100,kmeans,6,2024
350928,Ledokombo,1,1,0,low,100,kmeans,7,2024
350928,Ledokombo,0,0,0,low,100,kmeans,8,2024
350928,Ledokombo,1,1,0,low,100,kmeans,9,2024
350928,Ledokombo,2,1,0,low,99,kmeans,10,2024
350928,Ledokombo,0,0,0,low,100,kmeans,11,2024
350928,Ledokombo,0,0,0,low,100,kmeans,12,2024
350929,Sukowono,3,3,0,high,98,kmeans,1,2020
350929,Sukowono,4,4,0,high,97,kmeans,2,2020
350929,Sukowono,2,2,0,high,99,kmeans,3,2020
350929,Sukowono,2,1,0,high,99,kmeans,4,2020
350929,Sukowono,5,3,0,high,96,kmeans,5,2020
350929,Sukowono,5,1,0,high,96,kmeans,6,2020
350929,Sukowono,7,3,0,high,94,kmeans,7,2020
350929,Sukowono,3,3,0,high,98,kmeans,8,2020
350929,Sukowono,2,3,0,high,99,kmeans,9,2020
350929,Sukowono,2,1,0,high,99,kmeans,10,2020
350929,Sukowono,1,1,0,high,100,kmeans,11,2020
350929,Sukowono,2,2,0,high,99,kmeans,12,2020
350929,Sukowono,3,3,0,low,98,kmeans,1,2021
350929,Sukowono,3,2,0,low,98,kmeans,2,2021
350929,Sukowono,3,2,0,low,98,kmeans,3,2021
350929,Sukowono,7,5,0,low,94,kmeans,4,2021
350929,Sukowono,1,0,0,low,100,kmeans,5,2021
350929,Sukowono,2,2,0,low,99,kmeans,6,2021
350929,Sukowono,6,4,0,low,95,kmeans,7,2021
350929,Sukowono,2,0,0,low,99,kmeans,8,2021
350929,Sukowono,2,1,0,low,99,kmeans,9,2021
350929,Sukowono,3,2,0,low,98,kmeans,10,2021
350929,Sukowono,8,6,0,low,93,kmeans,11,2021
350929,Sukowono,6,5,0,low,95,kmeans,12,2021
350929,Sukowono,4,3,0,low,97,kmeans,1,2022
350929,Sukowono,6,6,0,low,95,kmeans,2,2022
350929,Sukowono,0,0,0,low,100,kmeans,3,2022
350929,Sukowono,5,4,0,low,96,kmeans,4,2022
350929,Sukowono,4,4,0,low,97,kmeans,5,2022
350929,Sukowono,4,4,0,low,97,kmeans,6,2022
350929,Sukowono,3,3,0,low,98,kmeans,7,2022
350929,Sukowono,2,1,0,low,99,kmeans,8,2022
350929,Sukowono,5,3,0,low,96,kmeans,9,2022
350929,Sukowono,1,1,0,low,100,kmeans,10,2022
350929,Sukowono,0,0,0,low,100,kmeans,11,2022
350929,Sukowono,0,0,0,low,100,kmeans,12,2022
350929,Sukowono,3,2,0,low,98,kmeans,1,2023
350929,Sukowono,1,1,0,low,100,kmeans,2,2023
350929,Sukowono,4,4,0,low,97,kmeans,3,2023
350929,Sukowono,1,0,0,low,100,kmeans,4,2023
350929,Sukowono,0,1,0,low,100,kmeans,5,2023
350929,Sukowono,2,2,0,low,99,kmeans,6,2023
350929,Sukowono,1,1,0,low,100,kmeans,7,2023
350929,Sukowono,1,0,0,low,100,kmeans,8,2023
350929,Sukowono,5,1,0,low,96,kmeans,9,2023
350929,Sukowono,4,3,0,low,97,kmeans,10,2023
350929,Sukowono,1,1,0,low,100,kmeans,11,2023
350929,Sukowono,2,2,0,low,99,kmeans,12,2023
350929,Sukowono,1,1,0,low,100,kmeans,1,2024
350929,Sukowono,1,0,0,low,100,kmeans,2,2024
350929,Sukowono,6,5,0,low,95,kmeans,3,2024
350929,Sukowono,3,1,0,low,98,kmeans,4,2024
350929,Sukowono,5,5,0,low,96,kmeans,5,2024
350929,Sukowono,2,1,0,low,99,kmeans,6,2024
350929,Sukowono,1,2,0,low,100,kmeans,7,2024
350929,Sukowono,2,1,0,low,99,kmeans,8,2024
350929,Sukowono,6,3,0,low,95,kmeans,9,2024
350929,Sukowono,1,0,0,low,100,kmeans,10,2024
350929,Sukowono,0,0,0,low,100,kmeans,11,2024
350929,Sukowono,0,0,0,low,100,kmeans,12,2024
350930,Silo,1,1,0,high,100,kmeans,1,2020
350930,Silo,0,0,0,low,100,kmeans,2,2020
350930,Silo,3,1,0,high,98,kmeans,3,2020
350930,Silo,4,2,0,high,97,kmeans,4,2020
350930,Silo,5,2,0,high,96,kmeans,5,2020
350930,Silo,2,1,0,high,99,kmeans,6,2020
350930,Silo,2,1,0,high,99,kmeans,7,2020
350930,Silo,2,2,0,high,99,kmeans,8,2020
350930,Silo,1,1,0,high,100,kmeans,9,2020
350930,Silo,3,3,0,high,98,kmeans,10,2020
350930,Silo,2,0,0,high,99,kmeans,11,2020
350930,Silo,1,1,0,high,100,kmeans,12,2020
350930,Silo,2,1,0,high,99,kmeans,1,2021
350930,Silo,4,2,0,high,97,kmeans,2,2021
350930,Silo,3,1,0,high,98,kmeans,3,2021
350930,Silo,5,2,0,high,96,kmeans,4,2021
350930,Silo,5,3,0,high,96,kmeans,5,2021
350930,Silo,5,2,0,high,96,kmeans,6,2021
350930,Silo,0,0,0,low,100,kmeans,7,2021
350930,Silo,5,4,0,high,96,kmeans,8,2021
350930,Silo,4,1,0,high,97,kmeans,9,2021
350930,Silo,3,2,0,high,98,kmeans,10,2021
350930,Silo,3,2,0,high,98,kmeans,11,2021
350930,Silo,0,0,0,low,100,kmeans,12,2021
350930,Silo,2,1,0,high,99,kmeans,1,2022
350930,Silo,0,0,0,low,100,kmeans,2,2022
350930,Silo,4,3,0,high,97,kmeans,3,2022
350930,Silo,1,1,0,high,100,kmeans,4,2022
350930,Silo,0,0,0,low,100,kmeans,5,2022
350930,Silo,2,1,0,high,99,kmeans,6,2022
350930,Silo,1,1,0,high,100,kmeans,7,2022
350930,Silo,9,5,0,high,92,kmeans,8,2022
350930,Silo,2,0,0,high,99,kmeans,9,2022
350930,Silo,2,1,0,high,99,kmeans,10,2022
350930,Silo,3,3,0,high,98,kmeans,11,2022
350930,Silo,2,2,0,high,99,kmeans,12,2022
350930,Silo,2,2,0,high,99,kmeans,1,2023
350930,Silo,3,3,0,high,98,kmeans,2,2023
350930,Silo,0,0,0,low,100,kmeans,3,2023
350930,Silo,2,2,0,high,99,kmeans,4,2023
350930,Silo,4,3,0,high,97,kmeans,5,2023
350930,Silo,0,0,0,low,100,kmeans,6,2023
350930,Silo,5,2,0,high,96,kmeans,7,2023
350930,Silo,2,2,0,high,99,kmeans,8,2023
350930,Silo,2,0,0,high,99,kmeans,9,2023
350930,Silo,3,0,0,high,98,kmeans,10,2023
350930,Silo,3,1,0,high,98,kmeans,11,2023
350930,Silo,3,1,0,high,98,kmeans,12,2023
350930,Silo,0,2,0,low,100,kmeans,1,2024
350930,Silo,0,0,0,low,100,kmeans,2,2024
350930,Silo,2,0,0,low,99,kmeans,3,2024
350930,Silo,5,3,0,low,96,kmeans,4,2024
350930,Silo,2,2,0,low,99,kmeans,5,2024
350930,Silo,2,1,0,low,99,kmeans,6,2024
350930,Silo,4,3,0,low,97,kmeans,7,2024
350930,Silo,1,1,0,low,100,kmeans,8,2024
350930,Silo,3,2,0,low,98,kmeans,9,2024
350930,Silo,2,2,0,low,99,kmeans,10,2024
350930,Silo,0,0,0,low,100,kmeans,11,2024
350930,Silo,0,0,0,low,100,kmeans,12,2024
350931,Sumberjambe,7,7,0,high,94,kmeans,1,2020
350931,Sumberjambe,4,4,0,high,97,kmeans,2,2020
350931,Sumberjambe,4,4,0,high,97,kmeans,3,2020
350931,Sumberjambe,7,4,0,high,94,kmeans,4,2020
350931,Sumberjambe,7,6,0,high,94,kmeans,5,2020
350931,Sumberjambe,3,1,0,high,98,kmeans,6,2020
350931,Sumberjambe,4,3,0,high,97,kmeans,7,2020
350931,Sumberjambe,6,4,0,high,95,kmeans,8,2020
350931,Sumberjambe,3,3,0,high,98,kmeans,9,2020
350931,Sumberjambe,4,4,0,high,97,kmeans,10,2020
350931,Sumberjambe,5,5,0,high,96,kmeans,11,2020
350931,Sumberjambe,1,1,0,high,100,kmeans,12,2020
350931,Sumberjambe,2,2,0,low,99,kmeans,1,2021
350931,Sumberjambe,3,3,0,low,98,kmeans,2,2021
350931,Sumberjambe,1,1,0,low,100,kmeans,3,2021
350931,Sumberjambe,1,1,0,low,100,kmeans,4,2021
350931,Sumberjambe,2,2,0,low,99,kmeans,5,2021
350931,Sumberjambe,2,1,0,low,99,kmeans,6,2021
350931,Sumberjambe,1,1,0,low,100,kmeans,7,2021
350931,Sumberjambe,1,1,0,low,100,kmeans,8,2021
350931,Sumberjambe,3,3,0,low,98,kmeans,9,2021
350931,Sumberjambe,1,1,0,low,100,kmeans,10,2021
350931,Sumberjambe,1,1,0,low,100,kmeans,11,2021
350931,Sumberjambe,2,2,0,low,99,kmeans,12,2021
350931,Sumberjambe,1,1,0,low,100,kmeans,1,2022
350931,Sumberjambe,1,1,0,low,100,kmeans,2,2022
350931,Sumberjambe,0,0,0,low,100,kmeans,3,2022
350931,Sumberjambe,1,1,0,low,100,kmeans,4,2022
350931,Sumberjambe,2,2,0,low,99,kmeans,5,2022
350931,Sumberjambe,1,1,0,low,100,kmeans,6,2022
350931,Sumberjambe,0,0,0,low,100,kmeans,7,2022
350931,Sumberjambe,0,0,0,low,100,kmeans,8,2022
350931,Sumberjambe,1,1,0,low,100,kmeans,9,2022
350931,Sumberjambe,1,1,0,low,100,kmeans,10,2022
350931,Sumberjambe,2,2,0,low,99,kmeans,11,2022
350931,Sumberjambe,2,2,0,low,99,kmeans,12,2022
350931,Sumberjambe,0,0,0,low,100,kmeans,1,2023
350931,Sumberjambe,1,1,0,low,100,kmeans,2,2023
350931,Sumberjambe,2,1,0,low,99,kmeans,3,2023
350931,Sumberjambe,1,1,0,low,100,kmeans,4,2023
350931,Sumberjambe,3,3,0,low,98,kmeans,5,2023
350931,Sumberjambe,1,0,0,low,100,kmeans,6,2023
350931,Sumberjambe,1,1,0,low,100,kmeans,7,2023
350931,Sumberjambe,2,0,0,low,99,kmeans,8,2023
350931,Sumberjambe,1,1,0,low,100,kmeans,9,2023
350931,Sumberjambe,0,0,0,low,100,kmeans,10,2023
350931,Sumberjambe,3,2,0,low,98,kmeans,11,2023
350931,Sumberjambe,1,1,0,low,100,kmeans,12,2023
350931,Sumberjambe,1,1,0,low,100,kmeans,1,2024
350931,Sumberjambe,0,0,0,low,100,kmeans,2,2024
350931,Sumberjambe,2,2,0,low,99,kmeans,3,2024
350931,Sumberjambe,0,0,0,low,100,kmeans,4,2024
350931,Sumberjambe,0,0,0,low,100,kmeans,5,2024
350931,Sumberjambe,1,1,0,low,100,kmeans,6,2024
350931,Sumberjambe,1,1,0,low,100,kmeans,7,2024
350931,Sumberjambe,0,0,0,low,100,kmeans,8,2024
350931,Sumberjambe,1,1,0,low,100,kmeans,9,2024
350931,Sumberjambe,0,0,0,low,100,kmeans,10,2024
350931,Sumberjambe,0,0,0,low,100,kmeans,11,2024
350931,Sumberjambe,0,0,0,low,100,kmeans,12,2024
